line,word
67,waste
67,of
67,money
67,sir
68,not
68,when
68,he's
68,the
68,finest
68,mind
68,in
68,english
68,legal
68,history
68,ever
68,heard
68,of
68,bob
68,mattingburg
69,oh
69,yes
69,indeed
69,sir
69,a
69,most
69,gifted
69,gentleman
70,i
70,remember
70,mattingburg's
70,most
70,famous
70,case
70,the
70,case
70,of
70,the
70,bloody
70,knife
70,a
70,man
70,was
70,found
70,next
70,to
70,a
70,murdured
70,body
70,he
70,had
70,the
70,knife
70,in
70,his
70,hand
70,thirteen
70,witnesses
70,that
70,seen
70,him
70,stab
70,the
70,victim
70,when
70,the
70,police
70,arrived
70,he
70,said
70,i'm
70,glad
70,i
70,killed
70,the
70,bastard
70,mattingburg
70,not
70,only
70,got
70,him
70,off
70,but
70,he
70,got
70,him
70,knighted
70,in
70,the
70,new
70,year's
70,honors
70,list
70,and
70,the
70,relatives
70,of
70,the
70,victim
70,had
70,to
70,pay
70,to
70,have
70,the
70,blood
70,washed
70,out
70,of
70,his
70,jacket
71,there
71,is
71,a
71,job
71,under
71,the
71,prosecution
71,involved
71,sir
72,yes
72,well
72,look
72,at
72,oscar
72,wilde
73,oh
73,butch
73,oscar
74,a
74,big
74,bearded
74,bonking
74,butch
74,oscar
74,the
74,terror
74,of
74,the
74,ladies
74,114
74,illegitamate
74,children
74,world
74,heavyweight
74,boxing
74,champion
74,and
74,author
74,of
74,the
74,best
74,selling
74,phamplet
74,why
74,i
74,like
74,to
74,do
74,it
74,with
74,girls
74,mattingburg
74,had
74,him
74,sent
74,down
74,for
74,being
74,a
74,whoopsie
74,ah
74,baldrick
74,anything
74,from
74,mattingburg
74,yet
75,yes
75,sir
75,it
75,just
75,arrived
75,sir
76,what
76,is
76,it
77,sponge
77,bag
77,sir
78,a
78,sponge
78,bag
79,baldrick
79,i
79,gave
79,you
79,two
79,notes
79,you
79,sent
79,the
79,note
79,asking
79,for
79,a
79,sponge
79,bag
79,to
79,the
79,finest
79,mind
79,in
79,english
79,legal
79,history
80,certianly
80,did
80,sir
81,and
81,you
81,sent
81,the
81,note
81,requesting
81,legal
81,representation
81,to
82,well
82,tally
82,ho
82,with
82,a
82,bing
82,and
82,a
82,bong
82,and
82,a
82,buzz
82,buzz
82,buzz
83,oh
83,god
84,i'll
84,tell
84,you
84,apart
84,from
84,all
84,sir
84,that
84,i
84,am
84,deeply
84,deeply
84,honored
85,baldrick
85,i'll
85,deal
85,you
85,later
85,am
85,i
85,to
85,understand
85,that
85,you
85,are
85,going
85,to
85,represnt
85,me
85,at
85,the
85,court
85,martial
86,absolutly
86,sir
86,well
86,it's
86,a
86,sort
86,of
86,family
86,tradition
86,really
86,my
86,uncle's
86,a
86,lawyer
86,you
86,know
87,your
87,uncle's
87,a
87,lawyer
87,but
87,you're
87,not
88,oh
88,good
88,lord
88,no
88,i'm
88,absolute
88,duffer
88,at
88,this
88,sort
88,of
88,thing
88,in
88,school
88,the
88,basing
88,society
88,i
88,was
88,voted
88,the
88,boy
88,least
88,likley
88,to
88,complete
88,a
88,coherent
88,um
88,an
88,oops
88,yes
88,anyway
88,my
88,dear
88,old
88,friend
88,its
88,an
88,honor
88,to
88,serve
89,george
89,i'm
89,in
89,trouble
89,here
89,i
