line,word
109,before
109,me
109,like
109,a
109,big
109,hole
109,in
109,the
109,ground
110,well
110,i
110,did
110,have
110,one
110,idea
110,my
110,lord
110,but
110,nah
110,it's
110,stupid
110,you
110,wouldn't
111,what
111,is
111,it
112,well
112,i
112,have
112,heard
112,there's
112,good
112,money
112,to
112,be
112,made
112,down
112,the
112,docks
112,doing
112,favours
112,for
112,sailors
113,favours
113,what
113,do
113,you
113,mean
113,delivering
113,messages
113,sewing
113,on
113,buttons
113,that
113,kind
113,of
113,thing
114,erm
114,not
114,quite
115,baldrick
116,my
116,lord
117,are
117,you
117,suggesting
117,that
117,i
117,become
117,a
117,rent
117,boy
118,well
118,good
118,looking
118,bloke
118,like
118,you
118,posh
118,accent
118,nice
118,legs
118,you
118,can
118,make
118,a
118,just
118,stick
118,a
118,pink
118,carnation
118,in
118,your
118,hat
118,and
118,er
118,make
118,the
118,old
118,sign
119,i'd
119,rather
119,die
120,oh
120,fair
120,enough
120,that's
120,all
120,right
120,then
120,i'll
120,just
120,put
120,the
120,kettle
120,on
120,while
120,we
120,wait
120,shall
120,i
121,on
121,second
121,thought
121,with
121,a
121,slight
121,alteration
121,your
121,sick
121,and
121,sordid
121,plan
121,might
121,just
121,work
122,give
122,me
122,a
122,kiss
122,and
122,i'll
122,give
122,you
122,a
122,penny
123,a
123,penny
124,well
124,alright
124,then
124,tuppence
125,oh
125,all
125,right
125,go
125,on
126,nothing
126,fancy
126,just
126,a
126,peck
126,i
126,miss
126,my
126,mum
126,you
126,see
126,when
126,i
126,a
126,little
126,kid
126,my
126,mother
126,always
126,used
126,to
126,come
126,up
127,look
127,get
127,a
127,move
127,on
127,he's
127,a
127,prostitute
127,not
127,an
127,agony
127,aunt
128,go
128,on
128,please
128,just
128,a
128,little
128,peck
128,on
128,the
128,cheek
128,and
128,say
128,there
128,there
128,arthur
128,mummy'll
128,kiss
128,it
128,better
128,and
128,you
128,shall
128,have
128,a
128,story
129,well
129,i
129,don't
129,know
129,do
129,you
129,do
129,requests
129,baldrick
130,what
130,kinky
130,stuff
130,yeah
130,i'm
130,game
131,oh
131,go
131,on
131,please
131,i
131,miss
131,my
131,mother
131,so
131,much
131,i
131,mean
131,she
131,was
131,like
131,a
131,mother
131,to
131,me
132,well
132,alright
132,go
132,on
132,baldrick
133,i've
133,forgotten
133,what
133,i'm
133,supposed
133,to
133,say
134,get
134,out
134,of
134,the
134,way
134,i'll
134,do
134,it
134,there
134,there
134,arthur
134,mummy
134,kiss
134,it
134,better
134,and
134,you
134,shall
134,have
134,a
134,story
135,what
135,kind
135,of
135,a
135,story
136,well
136,i
136,don't
136,know
136,one
136,about
136,a
136,squirrel
136,i
136,suppose
137,and
137,then
137,squirry
137,the
137,squirrel
137,went
138,and
138,they
138,all
138,went
138,home
138,for
138,tea
139,ah
139,thanks
139,very
139,much
139,me
139,ol
139,shivering
139,mateys
139,that
139,was
139,wonderful
139,now
139,then
139,how
139,much
139,do
139,you
139,charge
139,for
139,a
139,good
139,hard
139,shag
140,a
140,thousand
140,pounds
141,a
141,thousand
141,pounds
141,you've
141,got
141,to
141,be
141,joking
142,well
142,i'm
142,sure
142,we
142,could
142,negotiate
143,right
143,so
143,we've
143,got
143,sixpence
144,yeah
144,now
144,all
144,we
144,need
144,to
144,do
144,my
144,lord
144,is
144,to
144,go
144,down
144,the
144,cockfights
144,and
144,put
144,it
144,on
144,a
144,bird
144,that's
144,a
144,dead
144,cert
144,but
144,has
144,got
144,odds
144,of
144,forty
144,thousand
144,to
144,one
145,know
145,you
145,of
145,such
145,a
145,bird
146,no
146,but
146,we
146,could
146,make
146,one
147,no
147,we
147,couldn't
147,baldrick
147,oh
147,god
147,i
147,suppose
147,you
147,have
147,to
147,be
147,told
147,sometime
147,sit
147,down
147,what
147,happens
147,is
147,a
147,mummy
147,bird
147,and
147,a
147,daddy
147,bird
147,who
147,love
147,each
147,other
147,very
147,much
147,get
147,certain
147,urges
148,no
148,no
148,my
148,lord
148,what
148,i
148,mean
148,is
148,we
148,could
148,get
148,a
148,mad
148,wild
148,killer
148,bull
148,and
148,disguise
148,it
148,as
148,a
148,bird
148,but
148,it'll
148,be
148,such
148,a
148,strange
148,looking
148,bird
148,that
148,no
148,one
148,will
148,back
148,it
148,but
148,we'll
148,know
148,it's
148,a
148,killer
148,bull
148,so
148,we'll
148,put
148,money
148,on
148,it
149,only
149,we
149,will
149,know
150,yeah
150,if
150,we
150,stick
150,enough
150,feathers
150,on
150,it
150,and
150,hang
150,an
150,egg
150,between
150,its
150,legs
151,yes
151,alright
151,alright
151,baldrick
151,a
151,chat
151,with
151,you
151,and
151,somehow
151,death
151,loses
151,its
151,sting
152,my
152,lord
152,the
152,queen
152,dost
152,demand
152,your
152,presence
152,on
152,pain
152,of
152,death
153,you're
153,not
153,making
153,any
153,friends
153,here
153,you
153,do
153,know
153,that
153,don't
153,you
153,messenger
154,madam
154,you
154,sent
154,for
154,me
154,again
155,yes
155,edmund
155,i
155,wanted
155,to
155,apologise
155,for
155,the
155,silly
155,trick
155,i
155,played
155,on
155,you
156,ah
157,it
157,was
157,naughty
157,and
157,bad
157,of
157,me
158,it
158,was
158,my
158,little
158,rosebud
158,if
158,you
158,weren't
158,quite
158,so
